frame_number,timestamp,faces_count,emotions,activities,anomaly_count,anomaly_types
2654,88.46666666666667,1,happy,,2,"careta_exagerada, elemento_grafico"
2656,88.53333333333333,0,,,1,elemento_grafico
2658,88.6,1,sad,,1,elemento_grafico
2660,88.66666666666667,1,sad,gesticulando,2,"careta_exagerada, elemento_grafico"
2662,88.73333333333333,1,happy,gesticulando,1,elemento_grafico
2664,88.8,0,,gesticulando,1,elemento_grafico
2666,88.86666666666666,0,,gesticulando,1,elemento_grafico
2668,88.93333333333334,0,,gesticulando,1,elemento_grafico
2670,89.0,0,,gesticulando,1,elemento_grafico
2672,89.06666666666666,0,,,1,elemento_grafico
2674,89.13333333333334,0,,,1,elemento_grafico
2676,89.2,0,,,1,elemento_grafico
2678,89.26666666666667,0,,,1,elemento_grafico
2680,89.33333333333333,0,,,1,elemento_grafico
2682,89.4,0,,,1,elemento_grafico
2684,89.46666666666667,0,,,1,elemento_grafico
2686,89.53333333333333,0,,,1,elemento_grafico
2688,89.6,0,,,1,elemento_grafico
2690,89.66666666666667,0,,,1,elemento_grafico
2692,89.73333333333333,0,,gesticulando,1,elemento_grafico
2694,89.8,0,,,1,elemento_grafico
2696,89.86666666666666,0,,gesticulando,1,elemento_grafico
2698,89.93333333333334,0,,,1,elemento_grafico
2700,90.0,1,sad,,1,elemento_grafico
2702,90.06666666666666,1,neutral,,1,elemento_grafico
2704,90.13333333333334,1,sad,,1,elemento_grafico
2706,90.2,0,,,1,elemento_grafico
2708,90.26666666666667,0,,,1,elemento_grafico
2710,90.33333333333333,0,,gesticulando,1,elemento_grafico
2712,90.4,0,,,1,elemento_grafico
2714,90.46666666666667,0,,,1,elemento_grafico
2716,90.53333333333333,0,,,1,elemento_grafico
2718,90.6,0,,,1,elemento_grafico
2720,90.66666666666667,0,,,1,elemento_grafico
2722,90.73333333333333,0,,,1,elemento_grafico
2724,90.8,0,,,1,elemento_grafico
2726,90.86666666666666,0,,gesticulando,1,elemento_grafico
2728,90.93333333333334,0,,,1,elemento_grafico
2730,91.0,0,,,1,elemento_grafico
2732,91.06666666666666,0,,,1,elemento_grafico
2734,91.13333333333334,0,,,1,elemento_grafico
2736,91.2,1,neutral,,1,elemento_grafico
2738,91.26666666666667,1,neutral,,1,elemento_grafico
2740,91.33333333333333,0,,,1,elemento_grafico
2742,91.4,0,,,1,elemento_grafico
2744,91.46666666666667,0,,,1,elemento_grafico
2746,91.53333333333333,0,,,1,elemento_grafico
2748,91.6,0,,,1,elemento_grafico
2750,91.66666666666667,0,,gesticulando,1,elemento_grafico
2752,91.73333333333333,0,,,1,elemento_grafico
2754,91.8,0,,,1,elemento_grafico
2756,91.86666666666666,0,,,1,elemento_grafico
2758,91.93333333333334,0,,,1,elemento_grafico
2760,92.0,0,,,2,"elemento_grafico, movimento_brusco"
2762,92.06666666666666,0,,,1,elemento_grafico
2764,92.13333333333334,0,,,1,elemento_grafico
2766,92.2,0,,,1,elemento_grafico
2768,92.26666666666667,0,,,1,elemento_grafico
2770,92.33333333333333,0,,,1,elemento_grafico
2772,92.4,0,,,1,elemento_grafico
2774,92.46666666666667,0,,,1,elemento_grafico
2776,92.53333333333333,0,,,1,elemento_grafico
2778,92.6,0,,,1,elemento_grafico
2780,92.66666666666667,0,,,1,elemento_grafico
2782,92.73333333333333,0,,,1,elemento_grafico
2784,92.8,0,,,1,elemento_grafico
2786,92.86666666666666,0,,,1,elemento_grafico
2788,92.93333333333334,0,,,1,elemento_grafico
2790,93.0,0,,,1,elemento_grafico
2792,93.06666666666666,0,,,1,elemento_grafico
2794,93.13333333333334,0,,,1,elemento_grafico
2796,93.2,0,,,1,elemento_grafico
2798,93.26666666666667,0,,,1,elemento_grafico
2800,93.33333333333333,0,,,1,elemento_grafico
2802,93.4,0,,,1,elemento_grafico
2804,93.46666666666667,0,,,1,elemento_grafico
2806,93.53333333333333,0,,,1,elemento_grafico
2808,93.6,0,,,1,elemento_grafico
2810,93.66666666666667,0,,,1,elemento_grafico
2812,93.73333333333333,0,,,1,elemento_grafico
2814,93.8,0,,,1,elemento_grafico
2816,93.86666666666666,0,,,1,elemento_grafico
2818,93.93333333333334,0,,,1,elemento_grafico
2820,94.0,0,,,1,elemento_grafico
2822,94.06666666666666,0,,,1,elemento_grafico
2824,94.13333333333334,0,,,1,elemento_grafico
2826,94.2,0,,,1,elemento_grafico
2828,94.26666666666667,0,,,1,elemento_grafico
2830,94.33333333333333,0,,,1,elemento_grafico
2832,94.4,0,,,1,elemento_grafico
2834,94.46666666666667,0,,,1,elemento_grafico
2836,94.53333333333333,0,,,1,elemento_grafico
2838,94.6,0,,,1,elemento_grafico
2840,94.66666666666667,0,,,1,elemento_grafico
2842,94.73333333333333,0,,,1,elemento_grafico
2844,94.8,0,,,1,elemento_grafico
2846,94.86666666666666,0,,,1,elemento_grafico
2848,94.93333333333334,0,,,1,elemento_grafico
2850,95.0,0,,,1,elemento_grafico
2852,95.06666666666666,0,,,1,elemento_grafico
2854,95.13333333333334,0,,,1,elemento_grafico
2856,95.2,0,,,1,elemento_grafico
2858,95.26666666666667,0,,,1,elemento_grafico
2860,95.33333333333333,0,,,1,elemento_grafico
2862,95.4,0,,,1,elemento_grafico
2864,95.46666666666667,0,,,1,elemento_grafico
2866,95.53333333333333,0,,,1,elemento_grafico
2868,95.6,0,,,1,elemento_grafico
2870,95.66666666666667,0,,,1,elemento_grafico
2872,95.73333333333333,0,,,1,elemento_grafico
2874,95.8,0,,,1,elemento_grafico
2876,95.86666666666666,0,,,1,elemento_grafico
2878,95.93333333333334,0,,,1,elemento_grafico
2880,96.0,0,,,1,elemento_grafico
2882,96.06666666666666,0,,,1,elemento_grafico
2884,96.13333333333334,0,,,1,elemento_grafico
2886,96.2,0,,,1,elemento_grafico
2888,96.26666666666667,0,,"deitado, gesticulando",1,elemento_grafico
2890,96.33333333333333,0,,,1,elemento_grafico
2892,96.4,0,,,1,elemento_grafico
2894,96.46666666666667,0,,,1,elemento_grafico
2896,96.53333333333333,0,,deitado,1,elemento_grafico
2898,96.6,0,,"deitado, gesticulando",1,elemento_grafico
2900,96.66666666666667,0,,"deitado, gesticulando",1,elemento_grafico
2902,96.73333333333333,0,,,1,elemento_grafico
2904,96.8,0,,deitado,1,elemento_grafico
2906,96.86666666666666,0,,deitado,1,elemento_grafico
2908,96.93333333333334,0,,deitado,1,elemento_grafico
2910,97.0,0,,,1,elemento_grafico
2912,97.06666666666666,0,,deitado,1,elemento_grafico
2914,97.13333333333334,0,,deitado,1,elemento_grafico
2916,97.2,0,,deitado,1,elemento_grafico
2918,97.26666666666667,0,,"deitado, gesticulando",1,elemento_grafico
2920,97.33333333333333,0,,,1,elemento_grafico
2922,97.4,0,,,1,elemento_grafico
2924,97.46666666666667,0,,,1,elemento_grafico
2926,97.53333333333333,0,,deitado,1,elemento_grafico
2928,97.6,0,,deitado,1,elemento_grafico
2930,97.66666666666667,0,,deitado,1,elemento_grafico
2932,97.73333333333333,0,,deitado,1,elemento_grafico
2934,97.8,0,,deitado,1,elemento_grafico
2936,97.86666666666666,0,,deitado,1,elemento_grafico
2938,97.93333333333334,0,,deitado,1,elemento_grafico
2940,98.0,0,,deitado,2,"elemento_grafico, movimento_brusco"
2942,98.06666666666666,0,,"deitado, gesticulando",1,elemento_grafico
2944,98.13333333333334,0,,,1,elemento_grafico
2946,98.2,0,,,1,elemento_grafico
2948,98.26666666666667,0,,,1,elemento_grafico
2950,98.33333333333333,0,,,1,elemento_grafico
2952,98.4,0,,,1,elemento_grafico
2954,98.46666666666667,0,,,1,elemento_grafico
2956,98.53333333333333,0,,,1,elemento_grafico
2958,98.6,0,,,1,elemento_grafico
2960,98.66666666666667,0,,,1,elemento_grafico
2962,98.73333333333333,0,,"deitado, gesticulando",1,elemento_grafico
2964,98.8,0,,"deitado, gesticulando",1,elemento_grafico
2966,98.86666666666666,0,,deitado,1,elemento_grafico
2968,98.93333333333334,0,,,1,elemento_grafico
2970,99.0,0,,,1,elemento_grafico
2972,99.06666666666666,0,,,1,elemento_grafico
2974,99.13333333333334,0,,,1,elemento_grafico
2976,99.2,0,,"deitado, gesticulando",1,elemento_grafico
2978,99.26666666666667,0,,,1,elemento_grafico
2980,99.33333333333333,0,,,1,elemento_grafico
2982,99.4,0,,,1,elemento_grafico
2984,99.46666666666667,0,,,1,elemento_grafico
2986,99.53333333333333,0,,usando_celular,1,elemento_grafico
2988,99.6,0,,,1,elemento_grafico
2990,99.66666666666667,0,,,1,elemento_grafico
2992,99.73333333333333,0,,,1,elemento_grafico
2994,99.8,0,,,1,elemento_grafico
2996,99.86666666666666,0,,,1,elemento_grafico
2998,99.93333333333334,0,,,1,elemento_grafico
3000,100.0,0,,,1,elemento_grafico
3002,100.06666666666666,0,,,1,elemento_grafico
3004,100.13333333333334,0,,,1,elemento_grafico
3006,100.2,0,,,1,elemento_grafico
3008,100.26666666666667,0,,,1,elemento_grafico
3010,100.33333333333333,0,,,1,elemento_grafico
3012,100.4,0,,,1,elemento_grafico
3014,100.46666666666667,0,,,1,elemento_grafico
3016,100.53333333333333,0,,,1,elemento_grafico
3018,100.6,0,,,1,elemento_grafico
3020,100.66666666666667,0,,,1,elemento_grafico
3022,100.73333333333333,0,,,1,elemento_grafico
3024,100.8,0,,,1,elemento_grafico
3026,100.86666666666666,0,,deitado,1,elemento_grafico
3028,100.93333333333334,0,,deitado,1,elemento_grafico
3030,101.0,0,,,1,elemento_grafico
3032,101.06666666666666,0,,,1,elemento_grafico
3034,101.13333333333334,0,,,1,elemento_grafico
3036,101.2,0,,,1,elemento_grafico
3038,101.26666666666667,0,,,1,elemento_grafico
3040,101.33333333333333,0,,,1,elemento_grafico
3042,101.4,0,,gesticulando,1,elemento_grafico
3044,101.46666666666667,0,,,1,elemento_grafico
3046,101.53333333333333,0,,,1,elemento_grafico
3048,101.6,0,,,1,elemento_grafico
3050,101.66666666666667,0,,,1,elemento_grafico
3052,101.73333333333333,0,,,1,elemento_grafico
3054,101.8,1,sad,,2,"careta_exagerada, elemento_grafico"
3056,101.86666666666666,0,,,1,elemento_grafico
3058,101.93333333333334,0,,,1,elemento_grafico
3060,102.0,0,,,1,elemento_grafico
3062,102.06666666666666,0,,,1,elemento_grafico
3064,102.13333333333334,0,,,1,elemento_grafico
3066,102.2,0,,,1,elemento_grafico
3068,102.26666666666667,0,,"deitado, gesticulando",1,elemento_grafico
3070,102.33333333333333,0,,deitado,1,elemento_grafico
3072,102.4,0,,deitado,1,elemento_grafico
3074,102.46666666666667,0,,"deitado, gesticulando",1,elemento_grafico
3076,102.53333333333333,0,,deitado,1,elemento_grafico
3078,102.6,0,,deitado,1,elemento_grafico
3080,102.66666666666667,0,,,1,elemento_grafico
3082,102.73333333333333,0,,gesticulando,1,elemento_grafico
3084,102.8,0,,,1,elemento_grafico
3086,102.86666666666666,0,,,1,elemento_grafico
3088,102.93333333333334,0,,,1,elemento_grafico
3090,103.0,0,,,1,elemento_grafico
3092,103.06666666666666,0,,,1,elemento_grafico
3094,103.13333333333334,1,fear,,2,"careta_exagerada, elemento_grafico"
3096,103.2,0,,,1,elemento_grafico
3098,103.26666666666667,0,,,1,elemento_grafico
3100,103.33333333333333,0,,deitado,1,elemento_grafico
3102,103.4,1,fear,deitado,1,elemento_grafico
3104,103.46666666666667,0,,deitado,1,elemento_grafico
3106,103.53333333333333,0,,"deitado, gesticulando",1,elemento_grafico
3108,103.6,0,,deitado,1,elemento_grafico
3110,103.66666666666667,0,,deitado,1,elemento_grafico
3112,103.73333333333333,0,,deitado,1,elemento_grafico
3114,103.8,0,,,1,elemento_grafico
3116,103.86666666666666,0,,,1,elemento_grafico
3118,103.93333333333334,0,,deitado,1,elemento_grafico
3120,104.0,0,,deitado,2,"elemento_grafico, movimento_brusco"
3122,104.06666666666666,0,,deitado,1,elemento_grafico
3124,104.13333333333334,0,,deitado,1,elemento_grafico
3126,104.2,0,,deitado,1,elemento_grafico
3128,104.26666666666667,0,,deitado,1,elemento_grafico
3130,104.33333333333333,0,,deitado,1,elemento_grafico
3132,104.4,0,,deitado,1,elemento_grafico
3134,104.46666666666667,0,,deitado,1,elemento_grafico
3136,104.53333333333333,0,,deitado,1,elemento_grafico
3138,104.6,0,,deitado,1,elemento_grafico
3140,104.66666666666667,0,,deitado,1,elemento_grafico
3142,104.73333333333333,0,,deitado,1,elemento_grafico
3144,104.8,0,,deitado,1,elemento_grafico
3146,104.86666666666666,0,,,1,elemento_grafico
3148,104.93333333333334,0,,,1,elemento_grafico
3150,105.0,0,,,1,elemento_grafico
3152,105.06666666666666,0,,,1,elemento_grafico
3154,105.13333333333334,0,,gesticulando,1,elemento_grafico
3156,105.2,0,,gesticulando,1,elemento_grafico
3158,105.26666666666667,0,,,1,elemento_grafico
3160,105.33333333333333,0,,trabalhando_computador,1,elemento_grafico
3162,105.4,0,,,1,elemento_grafico
3164,105.46666666666667,0,,gesticulando,1,elemento_grafico
3166,105.53333333333333,0,,,1,elemento_grafico
3168,105.6,0,,,1,elemento_grafico
3170,105.66666666666667,0,,,1,elemento_grafico
3172,105.73333333333333,0,,,1,elemento_grafico
3174,105.8,0,,,1,elemento_grafico
3176,105.86666666666666,0,,gesticulando,1,elemento_grafico
3178,105.93333333333334,0,,gesticulando,1,elemento_grafico
3180,106.0,0,,gesticulando,1,elemento_grafico
3182,106.06666666666666,0,,gesticulando,1,elemento_grafico
3184,106.13333333333334,0,,,1,elemento_grafico
3186,106.2,0,,,1,elemento_grafico
3188,106.26666666666667,0,,gesticulando,1,elemento_grafico
3190,106.33333333333333,0,,,1,elemento_grafico
3192,106.4,0,,gesticulando,1,elemento_grafico
3194,106.46666666666667,0,,,1,elemento_grafico
3196,106.53333333333333,0,,,1,elemento_grafico
3198,106.6,0,,gesticulando,1,elemento_grafico
3200,106.66666666666667,0,,,1,elemento_grafico
3202,106.73333333333333,0,,,1,elemento_grafico
3204,106.8,0,,,1,elemento_grafico
3206,106.86666666666666,0,,,1,elemento_grafico
3208,106.93333333333334,0,,gesticulando,1,elemento_grafico
3210,107.0,0,,,1,elemento_grafico
3212,107.06666666666666,0,,,1,elemento_grafico
3214,107.13333333333334,0,,gesticulando,1,elemento_grafico
3216,107.2,0,,gesticulando,1,elemento_grafico
3218,107.26666666666667,0,,,1,elemento_grafico
3220,107.33333333333333,1,surprise,gesticulando,1,elemento_grafico
3222,107.4,0,,,1,elemento_grafico
3224,107.46666666666667,0,,gesticulando,1,elemento_grafico
3226,107.53333333333333,1,happy,,1,elemento_grafico
3228,107.6,0,,,1,elemento_grafico
3230,107.66666666666667,0,,,1,elemento_grafico
3232,107.73333333333333,1,happy,,1,elemento_grafico
3234,107.8,1,neutral,,1,elemento_grafico
3236,107.86666666666666,1,fear,gesticulando,2,"careta_exagerada, elemento_grafico"
3238,107.93333333333334,0,,gesticulando,1,elemento_grafico
3240,108.0,0,,,1,elemento_grafico
3242,108.06666666666666,0,,gesticulando,1,elemento_grafico
3244,108.13333333333334,0,,,1,elemento_grafico
3246,108.2,0,,gesticulando,1,elemento_grafico
3248,108.26666666666667,0,,,1,elemento_grafico
3250,108.33333333333333,0,,gesticulando,1,elemento_grafico
3252,108.4,0,,,1,elemento_grafico
3254,108.46666666666667,0,,,1,elemento_grafico
3256,108.53333333333333,0,,,1,elemento_grafico
3258,108.6,0,,,1,elemento_grafico
3260,108.66666666666667,0,,gesticulando,1,elemento_grafico
3262,108.73333333333333,0,,,1,elemento_grafico
3264,108.8,0,,,1,elemento_grafico
3266,108.86666666666666,0,,gesticulando,1,elemento_grafico
3268,108.93333333333334,0,,,1,elemento_grafico
3270,109.0,0,,,1,elemento_grafico
3272,109.06666666666666,0,,,1,elemento_grafico
3274,109.13333333333334,0,,,1,elemento_grafico
3276,109.2,0,,,1,elemento_grafico
3278,109.26666666666667,0,,,1,elemento_grafico
3280,109.33333333333333,0,,gesticulando,1,elemento_grafico
3282,109.4,0,,,1,elemento_grafico
3284,109.46666666666667,0,,,1,elemento_grafico
3286,109.53333333333333,0,,,1,elemento_grafico
3288,109.6,0,,,1,elemento_grafico
3290,109.66666666666667,0,,gesticulando,1,elemento_grafico
3292,109.73333333333333,0,,,1,elemento_grafico
3294,109.8,0,,,1,elemento_grafico
3296,109.86666666666666,0,,,1,elemento_grafico
3298,109.93333333333334,0,,,1,elemento_grafico
3300,110.0,1,angry,gesticulando,2,"elemento_grafico, movimento_brusco"
3302,110.06666666666666,1,sad,,0,
3304,110.13333333333334,1,sad,,0,
3306,110.2,1,fear,gesticulando,0,
3308,110.26666666666667,1,fear,,1,elemento_grafico
3310,110.33333333333333,1,fear,,0,
3312,110.4,1,fear,,0,
3314,110.46666666666667,1,angry,gesticulando,2,"careta_exagerada, elemento_grafico"
3316,110.53333333333333,1,sad,,1,elemento_grafico
3318,110.6,1,fear,gesticulando,0,
3320,110.66666666666667,1,sad,,0,
3322,110.73333333333333,1,angry,,2,"careta_exagerada, elemento_grafico"
3324,110.8,1,fear,,1,elemento_grafico
